8a8b5463-0649-4099-9a76-223c6c3f3772 | kecewa | 1 | pelayanan
c5996f72-973f-4206-bfd7-205482423665 | pecah | 3 | kemasan
c5996f72-973f-4206-bfd7-205482423665 | rapi | 1 | kualitas produk
0703b1d9-6b1e-41a0-abc8-74f8ebbb1590 | sesuai | 1 | kualitas produk
524a5f17-3824-4736-aba9-57b046cd6899 | lama | 1 | pengiriman
a0eff662-640f-4215-b835-fe420069bdb2 | robek | 7 | kemasan
a0eff662-640f-4215-b835-fe420069bdb2 | sesuai | 2 | kualitas produk
a0eff662-640f-4215-b835-fe420069bdb2 | kecewa | 1 | pelayanan
a0eff662-640f-4215-b835-fe420069bdb2 | rapih | 1 | kualitas produk
a0eff662-640f-4215-b835-fe420069bdb2 | rusak | 1 | kemasan
231b72f0-fb9f-478d-a72e-2a87e7db9c94 | lama | 2 | pengiriman
e9375da0-a2d2-48f9-8ed7-90fec1639f88 | lama | 1 | pengiriman
a28fd17e-54e7-4727-b1db-c6b63251a055 | kecewa | 1 | pelayanan
a28fd17e-54e7-4727-b1db-c6b63251a055 | hancur | 1 | kualitas produk
a28fd17e-54e7-4727-b1db-c6b63251a055 | robek | 1 | kemasan
fcb1730b-bd58-461c-b21e-bbd02cd66d45 | salah | 1 | kualitas produk
fcb1730b-bd58-461c-b21e-bbd02cd66d45 | lambat | 1 | pengiriman
fcb1730b-bd58-461c-b21e-bbd02cd66d45 | enak | 1 | kualitas produk
fcb1730b-bd58-461c-b21e-bbd02cd66d45 | lama | 1 | pengiriman
44d54dc6-0cce-477e-9c7d-eabd6134bc6d | berbau | 1 | kualitas produk
44d54dc6-0cce-477e-9c7d-eabd6134bc6d | apek | 1 | kualitas produk
218bbe54-e402-4693-a405-880641dbf5d3 | lama | 1 | pengiriman
411b65e3-52ed-4598-bb98-7c4c058e9b0b | bagus | 1 | kualitas produk
